Material ID,Packaging Type,Material Type,Suitable Product Categories,Recommended Packaging Use Cases,Supplier Region,Recyclability (%),Recyclability Category,Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%)
MAT_0387,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,96,High,78.0,50.0,197.0,5.0,0.85,0.48,61.0,83.0,5.0,5.0,4.0,3.87,96646.0,743.0,87.0
MAT_0388,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,90,Medium,49.0,94.0,76964.0,10.0,1.15,1.45,83.0,82.0,7.0,7.0,6.0,14.65,49673.0,998.0,92.0
MAT_0389,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,98,High,77.0,46.0,169.0,4.0,0.78,0.53,60.0,87.0,6.0,3.0,5.0,2.82,96624.0,825.0,90.0
MAT_0390,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,95,Medium,48.0,96.0,25244.0,11.0,1.14,1.41,78.0,82.0,8.0,7.0,7.0,14.41,49673.0,995.0,86.0
MAT_0391,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,94,High,79.0,48.0,154.0,5.0,0.92,0.51,60.0,90.0,5.0,3.0,3.0,3.22,96860.0,862.0,86.0
MAT_0392,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,90,Medium,50.0,95.0,30911.0,10.0,1.2,1.52,81.0,85.0,9.0,7.0,6.0,14.68,52156.0,1010.0,95.0
MAT_0393,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,78.0,47.0,157.0,5.0,0.76,0.51,61.0,90.0,5.0,4.0,4.0,2.77,100871.0,847.0,90.0
MAT_0394,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,50.0,96.0,40050.0,11.0,1.13,1.53,80.0,90.0,7.0,8.0,7.0,15.25,50106.0,1088.0,96.0
MAT_0395,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,99,High,81.0,52.0,242.0,5.0,0.79,0.51,60.0,90.0,5.0,4.0,4.0,3.14,103063.0,782.0,88.0
MAT_0396,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,85,Medium,48.0,93.0,29304.0,11.0,1.18,1.38,81.0,83.0,9.0,7.0,6.0,15.11,51095.0,966.0,93.0
MAT_0397,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,82.0,53.0,291.0,5.0,0.73,0.5,60.0,93.0,5.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0398,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,87,Medium,47.0,97.0,33532.0,10.0,1.15,1.52,82.0,91.0,7.0,8.0,7.0,14.4,51174.0,959.0,97.0
MAT_0399,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,97,High,76.0,51.0,332.0,6.0,0.79,0.53,60.0,86.0,5.0,3.0,4.0,2.94,102220.0,740.0,84.0
MAT_0400,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,92,Medium,48.0,99.0,42997.0,11.0,1.15,1.48,78.0,82.0,7.0,7.0,6.0,14.94,48860.0,978.0,86.0
MAT_0401,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,96,High,78.0,50.0,197.0,5.0,0.77,0.47,61.0,83.0,5.0,4.0,4.0,3.87,96646.0,743.0,87.0
MAT_0402,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,49.0,94.0,76964.0,10.0,1.19,1.46,75.0,82.0,9.0,7.0,7.0,14.65,49673.0,998.0,92.0
MAT_0403,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,98,High,77.0,46.0,169.0,4.0,0.72,0.5,62.0,87.0,5.0,3.0,3.0,2.82,96624.0,825.0,90.0
MAT_0404,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,95,Medium,68.0,53.0,28329.0,8.0,0.99,1.4,69.0,86.0,7.0,7.0,6.0,3.87,59942.0,901.0,88.0
